tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),det_thresh,max_age,min_hits,iou_threshold,Latency p95 (ms)
ocsort,UCSD,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,39.195,38.432,53.668,6.667,6.5,18.0,80.4,12.87,,650.3,0.4,70.0,3.0,0.5,17.98
ocsort,UCSD,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,38.365,38.02,51.852,11.667,6.167,18.0,72.4,14.1,,496.3,0.4,70.0,3.0,0.6,18.34
ocsort,UCSD,2,det_thresh0.4_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,37.068,37.228,49.198,18.833,5.5,18.167,75.2,13.66,,671.9,0.4,70.0,3.0,0.7,19.13
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,41.84,42.103,57.433,5.833,9.0,17.0,74.0,13.8,,672.7,0.4,100.0,1.0,0.2,18.57
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,41.655,42.068,56.917,6.667,9.0,17.0,84.1,12.32,,516.0,0.4,100.0,1.0,0.3,17.68
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,41.547,41.957,57.168,9.5,9.0,17.0,74.9,13.74,,788.0,0.4,100.0,1.0,0.4,18.49
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,41.283,41.772,56.663,10.5,8.833,17.0,80.9,12.65,,598.1,0.4,100.0,1.0,0.5,18.26
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,40.323,41.292,54.435,17.833,9.0,17.167,72.5,14.08,,649.2,0.4,100.0,1.0,0.6,18.32
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,38.917,40.488,51.5,28.167,8.0,17.333,75.4,13.5,,658.2,0.4,100.0,1.0,0.7,18.96
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,39.632,38.717,54.15,3.167,6.667,18.0,76.3,13.47,,650.3,0.4,100.0,3.0,0.2,18.52
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,39.407,38.655,53.642,3.833,6.833,18.0,76.5,13.39,,496.3,0.4,100.0,3.0,0.3,18.71
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,39.348,38.568,53.937,5.5,6.333,18.0,76.7,13.59,,671.9,0.4,100.0,3.0,0.4,18.09
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,39.173,38.415,53.6,7.0,6.5,18.0,75.8,13.56,,646.3,0.4,100.0,3.0,0.5,18.4
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,38.348,38.007,51.79,12.0,6.167,18.0,80.0,12.86,,762.8,0.4,100.0,3.0,0.6,18.38
ocsort,UCSD,2,det_thresh0.4_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,37.058,37.237,49.185,19.0,5.5,18.167,68.2,14.91,,772.9,0.4,100.0,3.0,0.7,19.23
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,39.985,39.472,54.295,7.5,7.833,18.0,78.9,12.9,,491.1,0.5,20.0,1.0,0.2,17.84
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,39.998,39.44,54.477,7.833,7.833,18.0,73.0,14.11,,684.7,0.5,20.0,1.0,0.3,18.05
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,40.138,39.427,54.717,7.833,7.667,18.0,82.8,12.42,,649.3,0.5,20.0,1.0,0.4,17.77
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,39.283,39.168,53.365,11.833,7.5,18.0,80.1,12.92,,512.5,0.5,20.0,1.0,0.5,17.74
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,38.477,38.853,51.392,16.167,7.5,18.0,79.5,13.09,,659.1,0.5,20.0,1.0,0.6,17.76
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,36.962,38.142,48.483,25.0,6.833,18.0,75.6,13.57,,721.6,0.5,20.0,1.0,0.7,17.96
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,37.757,36.17,51.068,4.167,6.0,18.833,78.1,13.13,,491.1,0.5,20.0,3.0,0.2,17.99
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,37.747,36.115,51.172,4.833,6.167,18.833,80.6,12.68,,684.7,0.5,20.0,3.0,0.3,18.2
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,37.867,36.107,51.403,5.0,6.167,19.0,71.0,14.33,,646.3,0.5,20.0,3.0,0.4,18.2
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,37.172,35.91,50.348,7.833,6.0,19.0,79.5,12.76,,723.6,0.5,20.0,3.0,0.5,18.08
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,36.47,35.603,48.733,11.333,5.667,19.0,75.5,13.53,,684.3,0.5,20.0,3.0,0.6,18.7
ocsort,UCSD,2,det_thresh0.5_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,35.142,34.868,46.125,17.5,4.833,19.0,76.9,13.28,,573.2,0.5,20.0,3.0,0.7,19.12
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.2,0.2,0.5,39.902,39.498,54.125,7.833,8.0,18.0,71.0,14.28,,724.1,0.5,30.0,1.0,0.2,19.28
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.3,0.2,0.5,40.185,39.498,54.852,7.667,7.833,18.0,78.1,13.17,,723.0,0.5,30.0,1.0,0.3,17.61
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.4,0.2,0.5,39.937,39.458,54.358,8.0,7.833,18.0,76.4,13.31,,472.5,0.5,30.0,1.0,0.4,19.12
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.5,0.2,0.5,39.408,39.232,53.61,10.667,7.667,18.0,81.3,12.65,,715.6,0.5,30.0,1.0,0.5,18.47
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.6,0.2,0.5,38.73,38.872,51.977,16.167,7.5,18.0,77.5,13.13,,631.1,0.5,30.0,1.0,0.6,18.81
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits1_iou_threshold0.7,0.2,0.5,37.133,38.15,48.833,25.5,6.833,18.0,77.0,13.2,,718.9,0.5,30.0,1.0,0.7,18.45
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.2,0.2,0.5,37.653,36.173,50.893,4.0,6.0,18.833,79.2,12.97,,673.0,0.5,30.0,3.0,0.2,18.38
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.3,0.2,0.5,37.878,36.138,51.45,4.0,6.167,18.833,82.6,12.3,,521.2,0.5,30.0,3.0,0.3,18.22
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.4,0.2,0.5,37.643,36.117,51.017,4.833,6.167,19.0,74.3,13.57,,762.5,0.5,30.0,3.0,0.4,18.9
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.5,0.2,0.5,37.278,35.945,50.515,7.167,6.0,19.0,82.1,12.45,,631.1,0.5,30.0,3.0,0.5,17.86
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.6,0.2,0.5,36.717,35.607,49.245,10.667,5.667,19.0,72.1,14.04,,718.9,0.5,30.0,3.0,0.6,18.98
ocsort,UCSD,2,det_thresh0.5_max_age30_min_hits3_iou_threshold0.7,0.2,0.5,35.293,34.857,46.417,17.167,4.833,19.0,81.7,12.44,,673.0,0.5,30.0,3.0,0.7,18.82
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.2,0.2,0.5,39.99,39.513,54.345,7.667,8.0,18.0,71.8,14.14,,521.2,0.5,40.0,1.0,0.2,19.02
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.3,0.2,0.5,40.27,39.522,55.087,7.333,7.833,18.0,85.9,11.92,,762.5,0.5,40.0,1.0,0.3,18.29
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.4,0.2,0.5,40.103,39.475,54.648,7.667,7.833,18.0,70.6,14.3,,631.1,0.5,40.0,1.0,0.4,19.56
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.5,0.2,0.5,39.462,39.248,53.665,10.167,7.667,18.0,77.3,13.14,,718.9,0.5,40.0,1.0,0.5,18.97
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.6,0.2,0.5,38.69,38.887,51.89,16.333,7.5,18.0,75.4,13.77,,673.0,0.5,40.0,1.0,0.6,18.42
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits1_iou_threshold0.7,0.2,0.5,37.098,37.938,48.865,25.667,6.833,18.0,80.9,12.62,,556.0,0.5,40.0,1.0,0.7,18.24
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.2,0.2,0.5,37.742,36.18,51.105,4.167,6.0,18.833,70.0,14.38,,748.8,0.5,40.0,3.0,0.2,19.88
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.3,0.2,0.5,37.965,36.143,51.663,4.167,6.167,18.833,83.8,12.31,,649.3,0.5,40.0,3.0,0.3,17.97
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.4,0.2,0.5,37.785,36.13,51.282,4.667,6.167,19.0,76.8,13.28,,512.5,0.5,40.0,3.0,0.4,19.02
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.5,0.2,0.5,37.307,35.972,50.535,6.833,6.0,19.0,76.3,13.53,,659.1,0.5,40.0,3.0,0.5,18.64
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.6,0.2,0.5,36.692,35.637,49.173,10.833,5.667,19.0,70.5,14.31,,721.6,0.5,40.0,3.0,0.6,19.27
ocsort,UCSD,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.7,0.2,0.5,35.257,34.68,46.443,16.833,4.833,19.167,78.4,12.89,,475.1,0.5,40.0,3.0,0.7,18.92
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.2,0.2,0.5,40.035,39.547,54.323,7.0,8.0,18.0,73.0,13.89,,726.0,0.5,50.0,1.0,0.2,19.26
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.3,0.2,0.5,40.238,39.53,54.905,7.167,7.833,18.0,75.4,13.54,,618.5,0.5,50.0,1.0,0.3,19.24
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.4,0.2,0.5,40.107,39.478,54.652,7.667,7.833,18.0,76.0,13.46,,695.1,0.5,50.0,1.0,0.4,18.88
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.5,0.2,0.5,39.463,39.252,53.667,10.333,7.667,18.0,80.6,12.81,,694.1,0.5,50.0,1.0,0.5,17.72
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.6,0.2,0.5,38.685,38.868,51.872,16.5,7.5,18.167,74.0,13.74,,618.5,0.5,50.0,1.0,0.6,18.94
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.7,0.2,0.5,37.072,37.913,48.835,25.833,6.667,18.0,76.7,13.39,,695.1,0.5,50.0,1.0,0.7,18.86
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.2,0.2,0.5,37.768,36.207,51.053,3.833,6.0,18.833,76.4,13.47,,712.2,0.5,50.0,3.0,0.2,18.36
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.3,0.2,0.5,37.932,36.153,51.5,4.167,6.167,18.833,74.4,13.61,,553.8,0.5,50.0,3.0,0.3,19.31
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.4,0.2,0.5,37.782,36.13,51.282,4.667,6.167,19.0,77.7,13.19,,717.9,0.5,50.0,3.0,0.4,18.01
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.5,0.2,0.5,37.307,35.972,50.535,6.833,6.0,19.0,81.4,12.62,,672.7,0.5,50.0,3.0,0.5,17.93
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.6,0.2,0.5,36.69,35.625,49.17,10.833,5.667,19.0,73.3,13.81,,516.0,0.5,50.0,3.0,0.6,18.53
ocsort,UCSD,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.7,0.2,0.5,35.228,34.658,46.42,16.833,4.667,19.167,77.3,13.23,,711.4,0.5,50.0,3.0,0.7,18.65
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.2,0.2,0.5,39.975,39.56,54.333,6.667,8.0,18.0,74.5,13.89,,646.3,0.5,70.0,1.0,0.2,18.58
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.3,0.2,0.5,40.257,39.5,54.887,7.667,7.833,18.0,83.4,12.42,,762.8,0.5,70.0,1.0,0.3,17.38
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.4,0.2,0.5,40.028,39.467,54.497,7.667,7.833,18.0,68.5,14.73,,735.0,0.5,70.0,1.0,0.4,19.56
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.5,0.2,0.5,39.378,39.23,53.5,10.333,7.667,18.0,83.3,12.31,,545.6,0.5,70.0,1.0,0.5,18.06
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.6,0.2,0.5,38.69,38.865,51.875,16.5,7.5,18.167,74.4,13.61,,697.7,0.5,70.0,1.0,0.6,18.91
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.7,0.2,0.5,37.108,37.895,48.857,26.0,6.833,18.167,76.2,13.33,,750.1,0.5,70.0,1.0,0.7,18.48
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.2,0.2,0.5,37.715,36.21,51.09,3.667,6.0,18.833,72.3,14.01,,489.8,0.5,70.0,3.0,0.2,19.35
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.3,0.2,0.5,37.948,36.138,51.66,4.333,6.167,19.0,79.3,12.85,,697.6,0.5,70.0,3.0,0.3,18.61
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.4,0.2,0.5,37.722,36.11,51.147,4.667,6.167,19.0,72.6,13.96,,694.5,0.5,70.0,3.0,0.4,19.61
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,37.235,35.943,50.417,7.0,6.0,19.0,77.5,13.07,,472.5,0.5,70.0,3.0,0.5,19.07
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,36.695,35.627,49.177,10.833,5.667,19.0,69.9,14.47,,715.6,0.5,70.0,3.0,0.6,19.49
ocsort,UCSD,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,35.277,34.692,46.482,16.833,4.833,19.167,75.8,13.51,,662.3,0.5,70.0,3.0,0.7,18.73
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,39.975,39.563,54.335,6.667,8.0,18.0,73.7,13.72,,739.4,0.5,100.0,1.0,0.2,18.97
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,40.257,39.5,54.887,7.667,7.833,18.0,80.1,12.69,,697.3,0.5,100.0,1.0,0.3,18.96
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,40.027,39.463,54.497,7.667,7.833,18.0,68.6,14.65,,618.5,0.5,100.0,1.0,0.4,20.11
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,39.373,39.225,53.493,10.5,7.667,18.0,71.8,14.02,,695.1,0.5,100.0,1.0,0.5,19.85
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,38.638,38.858,51.845,16.333,7.5,18.167,74.0,13.68,,694.1,0.5,100.0,1.0,0.6,19.98
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,37.095,37.818,48.785,25.833,6.833,18.167,68.3,14.73,,605.8,0.5,100.0,1.0,0.7,20.26
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,37.715,36.213,51.092,3.667,6.0,18.833,78.8,13.01,,682.3,0.5,100.0,3.0,0.2,17.92
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,37.948,36.138,51.66,4.333,6.167,19.0,75.6,13.56,,719.3,0.5,100.0,3.0,0.3,18.49
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,37.718,36.107,51.145,4.667,6.167,19.0,80.7,12.66,,510.2,0.5,100.0,3.0,0.4,18.55
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,37.232,35.94,50.415,7.0,6.0,19.0,72.1,14.22,,700.2,0.5,100.0,3.0,0.5,18.62
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,36.663,35.618,49.162,11.0,5.667,19.0,79.7,12.78,,670.2,0.5,100.0,3.0,0.6,18.82
ocsort,UCSD,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,35.275,34.652,46.438,16.5,4.833,19.167,69.3,14.58,,722.8,0.5,100.0,3.0,0.7,20.01
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,38.35,36.808,51.77,5.667,6.667,19.0,80.2,12.64,,683.8,0.6,20.0,1.0,0.2,17.99
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,38.518,36.788,52.172,5.667,6.667,19.0,75.0,13.46,,666.5,0.6,20.0,1.0,0.3,18.79
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,38.485,36.723,52.018,6.833,6.5,19.167,84.1,12.09,,714.4,0.6,20.0,1.0,0.4,18.53
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,37.888,36.54,51.15,9.5,6.667,19.167,74.6,13.65,,715.3,0.6,20.0,1.0,0.5,18.83
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,36.873,36.122,49.06,15.0,6.5,19.167,79.0,12.92,,666.5,0.6,20.0,1.0,0.6,18.11
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,35.257,35.473,45.717,25.167,6.0,19.167,74.0,13.84,,714.4,0.6,20.0,1.0,0.7,18.32
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,35.913,33.278,48.287,3.0,4.5,20.167,77.9,12.99,,715.3,0.6,20.0,3.0,0.2,18.57
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,36.023,33.262,48.597,3.0,4.5,20.167,76.1,13.51,,666.5,0.6,20.0,3.0,0.3,18.61
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,36.057,33.212,48.562,3.833,4.5,20.167,79.4,12.87,,714.4,0.6,20.0,3.0,0.4,18.78
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,35.643,33.088,47.95,6.0,4.5,20.167,74.1,13.56,,715.3,0.6,20.0,3.0,0.5,19.04
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,34.855,32.787,46.235,9.5,4.5,20.167,78.4,13.11,,666.5,0.6,20.0,3.0,0.6,17.4
ocsort,UCSD,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,33.445,32.19,43.26,15.667,4.0,20.167,74.1,13.77,,714.4,0.6,20.0,3.0,0.7,18.25
