tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),max_dist,max_age,n_init,max_iou_dist,Latency p95 (ms)
deepsort,UCSD,2,max_dist0.3_max_age50_n_init5_max_iou_dist0.9,0.3,0.5,43.673,43.663,57.162,9.5,13.667,12.833,38.4,26.26,,1717.2,0.3,50.0,5.0,0.9,40.27
deepsort,UCSD,2,max_dist0.3_max_age70_n_init1_max_iou_dist0.5,0.3,0.5,43.37,38.868,56.655,13.167,15.333,11.833,38.5,26.19,,1721.9,0.3,70.0,1.0,0.5,40.21
deepsort,UCSD,2,max_dist0.3_max_age70_n_init1_max_iou_dist0.7,0.3,0.5,43.353,40.518,56.537,12.333,15.333,11.833,37.5,26.87,,1946.3,0.3,70.0,1.0,0.7,41.62
deepsort,UCSD,2,max_dist0.3_max_age70_n_init1_max_iou_dist0.9,0.3,0.5,43.472,40.765,56.612,12.333,15.333,11.833,37.9,26.58,,1870.9,0.3,70.0,1.0,0.9,41.38
deepsort,UCSD,2,max_dist0.3_max_age70_n_init3_max_iou_dist0.5,0.3,0.5,43.54,40.683,57.263,11.833,14.667,12.0,38.3,26.33,,1793.8,0.3,70.0,3.0,0.5,40.96
deepsort,UCSD,2,max_dist0.3_max_age70_n_init3_max_iou_dist0.7,0.3,0.5,43.75,41.477,57.492,11.333,14.667,12.0,37.9,26.62,,1793.0,0.3,70.0,3.0,0.7,42.02
deepsort,UCSD,2,max_dist0.3_max_age70_n_init3_max_iou_dist0.9,0.3,0.5,43.797,41.818,57.412,11.333,14.667,12.0,38.2,26.4,,1716.4,0.3,70.0,3.0,0.9,41.5
deepsort,UCSD,2,max_dist0.3_max_age70_n_init5_max_iou_dist0.5,0.3,0.5,43.13,41.298,56.36,9.5,13.667,12.833,37.6,26.74,,1636.9,0.3,70.0,5.0,0.5,41.79
deepsort,UCSD,2,max_dist0.3_max_age70_n_init5_max_iou_dist0.7,0.3,0.5,43.258,41.438,56.657,9.5,13.667,12.5,37.8,26.79,,1639.0,0.3,70.0,5.0,0.7,41.71
deepsort,UCSD,2,max_dist0.3_max_age70_n_init5_max_iou_dist0.9,0.3,0.5,43.33,41.548,56.827,9.333,13.667,12.5,38.0,26.53,,1796.3,0.3,70.0,5.0,0.9,41.89
deepsort,UCSD,2,max_dist0.3_max_age100_n_init1_max_iou_dist0.5,0.3,0.5,42.942,36.648,56.007,13.333,15.333,11.667,38.2,26.43,,1723.4,0.3,100.0,1.0,0.5,41.17
deepsort,UCSD,2,max_dist0.3_max_age100_n_init1_max_iou_dist0.7,0.3,0.5,43.185,39.182,56.322,12.5,15.333,11.667,37.5,26.93,,1946.1,0.3,100.0,1.0,0.7,41.95
deepsort,UCSD,2,max_dist0.3_max_age100_n_init1_max_iou_dist0.9,0.3,0.5,43.275,39.308,56.363,12.5,15.333,11.667,37.9,26.54,,1867.0,0.3,100.0,1.0,0.9,41.12
deepsort,UCSD,2,max_dist0.3_max_age100_n_init3_max_iou_dist0.5,0.3,0.5,43.112,38.552,56.735,11.833,14.667,12.0,37.9,26.56,,1793.8,0.3,100.0,3.0,0.5,42.43
deepsort,UCSD,2,max_dist0.3_max_age100_n_init3_max_iou_dist0.7,0.3,0.5,43.448,40.193,57.043,11.5,14.667,12.0,38.2,26.41,,1716.4,0.3,100.0,3.0,0.7,41.54
deepsort,UCSD,2,max_dist0.3_max_age100_n_init3_max_iou_dist0.9,0.3,0.5,43.475,40.445,56.94,11.5,14.667,12.0,37.8,26.69,,1716.4,0.3,100.0,3.0,0.9,42.02
deepsort,UCSD,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.5,0.3,0.5,42.732,39.718,55.605,9.333,13.667,13.0,37.7,26.75,,1639.0,0.3,100.0,5.0,0.5,42.56
deepsort,UCSD,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.7,0.3,0.5,42.902,40.19,55.963,9.333,13.667,12.667,38.1,26.46,,1797.9,0.3,100.0,5.0,0.7,41.73
deepsort,UCSD,2,max_dist0.3_max_age100_n_init5_max_iou_dist0.9,0.3,0.5,42.948,40.18,56.097,9.167,13.667,12.667,36.2,27.83,,1717.2,0.3,100.0,5.0,0.9,43.47
deepsort,UCSD,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.5,0.3,0.5,45.533,45.662,60.957,12.667,14.833,11.667,39.0,25.78,,1721.9,0.5,30.0,1.0,0.5,37.43
deepsort,UCSD,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.7,0.3,0.5,45.492,46.725,60.75,11.333,15.0,11.667,39.0,25.74,,1946.3,0.5,30.0,1.0,0.7,37.7
deepsort,UCSD,2,max_dist0.5_max_age30_n_init1_max_iou_dist0.9,0.3,0.5,45.587,46.823,60.778,11.333,15.0,11.667,39.2,25.67,,1870.9,0.5,30.0,1.0,0.9,37.41
deepsort,UCSD,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.5,0.3,0.5,45.588,46.3,60.943,10.333,14.167,12.0,39.0,25.74,,1793.8,0.5,30.0,3.0,0.5,38.1
deepsort,UCSD,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.7,0.3,0.5,45.745,46.893,60.913,9.333,14.333,12.0,39.1,25.68,,1793.0,0.5,30.0,3.0,0.7,37.65
deepsort,UCSD,2,max_dist0.5_max_age30_n_init3_max_iou_dist0.9,0.3,0.5,45.767,46.893,60.915,9.333,14.333,12.0,39.3,25.61,,1716.4,0.5,30.0,3.0,0.9,38.03
deepsort,UCSD,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.5,0.3,0.5,44.782,45.563,59.435,8.667,13.333,13.5,39.1,25.72,,1636.9,0.5,30.0,5.0,0.5,38.31
deepsort,UCSD,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.7,0.3,0.5,44.758,45.82,59.348,8.333,13.333,13.167,39.0,25.79,,1639.0,0.5,30.0,5.0,0.7,38.05
deepsort,UCSD,2,max_dist0.5_max_age30_n_init5_max_iou_dist0.9,0.3,0.5,44.8,45.788,59.477,8.167,13.333,13.167,38.6,26.0,,1796.3,0.5,30.0,5.0,0.9,38.33
deepsort,UCSD,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.5,0.3,0.5,44.213,41.62,58.19,13.5,15.333,11.667,38.9,25.9,,1723.4,0.5,50.0,1.0,0.5,38.83
deepsort,UCSD,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.7,0.3,0.5,44.047,42.86,57.897,12.833,15.333,11.667,38.2,26.34,,1946.1,0.5,50.0,1.0,0.7,39.48
deepsort,UCSD,2,max_dist0.5_max_age50_n_init1_max_iou_dist0.9,0.3,0.5,44.168,43.32,57.832,12.833,15.333,11.667,38.2,26.45,,1867.0,0.5,50.0,1.0,0.9,39.9
deepsort,UCSD,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.5,0.3,0.5,44.075,43.162,58.095,12.0,14.667,11.833,38.7,26.05,,1793.8,0.5,50.0,3.0,0.5,39.54
deepsort,UCSD,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.7,0.3,0.5,44.297,43.877,58.312,11.5,14.667,11.833,37.5,26.95,,1716.4,0.5,50.0,3.0,0.7,40.97
deepsort,UCSD,2,max_dist0.5_max_age50_n_init3_max_iou_dist0.9,0.3,0.5,44.35,44.23,58.233,11.5,14.667,11.833,38.6,26.13,,1716.4,0.5,50.0,3.0,0.9,39.65
deepsort,UCSD,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.5,0.3,0.5,43.63,43.407,56.992,9.667,13.667,13.167,38.2,26.36,,1639.0,0.5,50.0,5.0,0.5,40.09
deepsort,UCSD,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.7,0.3,0.5,43.583,43.483,56.967,9.667,13.667,12.833,38.3,26.32,,1797.9,0.5,50.0,5.0,0.7,40.02
deepsort,UCSD,2,max_dist0.5_max_age50_n_init5_max_iou_dist0.9,0.3,0.5,43.673,43.663,57.162,9.5,13.667,12.833,38.1,26.44,,1717.2,0.5,50.0,5.0,0.9,40.46
deepsort,UCSD,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.5,0.3,0.5,43.37,38.868,56.655,13.167,15.333,11.833,37.7,26.7,,1721.9,0.5,70.0,1.0,0.5,42.61
deepsort,UCSD,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.7,0.3,0.5,43.353,40.518,56.537,12.333,15.333,11.833,38.2,26.4,,1946.3,0.5,70.0,1.0,0.7,40.41
deepsort,UCSD,2,max_dist0.5_max_age70_n_init1_max_iou_dist0.9,0.3,0.5,43.472,40.765,56.612,12.333,15.333,11.833,37.5,26.86,,1870.9,0.5,70.0,1.0,0.9,41.45
deepsort,UCSD,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.5,0.3,0.5,43.54,40.683,57.263,11.833,14.667,12.0,38.4,26.28,,1793.8,0.5,70.0,3.0,0.5,41.86
deepsort,UCSD,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.7,0.3,0.5,43.75,41.477,57.492,11.333,14.667,12.0,37.8,26.61,,1793.0,0.5,70.0,3.0,0.7,41.65
deepsort,UCSD,2,max_dist0.5_max_age70_n_init3_max_iou_dist0.9,0.3,0.5,43.797,41.818,57.412,11.333,14.667,12.0,38.0,26.58,,1716.4,0.5,70.0,3.0,0.9,41.63
deepsort,UCSD,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.5,0.3,0.5,43.13,41.298,56.36,9.5,13.667,12.833,37.8,26.59,,1636.9,0.5,70.0,5.0,0.5,41.93
deepsort,UCSD,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.7,0.3,0.5,43.258,41.438,56.657,9.5,13.667,12.5,38.1,26.47,,1639.0,0.5,70.0,5.0,0.7,41.31
deepsort,UCSD,2,max_dist0.5_max_age70_n_init5_max_iou_dist0.9,0.3,0.5,43.33,41.548,56.827,9.333,13.667,12.5,37.6,26.8,,1796.3,0.5,70.0,5.0,0.9,42.88
deepsort,UCSD,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.5,0.3,0.5,42.942,36.648,56.007,13.333,15.333,11.667,37.8,26.69,,1723.4,0.5,100.0,1.0,0.5,41.6
deepsort,UCSD,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.7,0.3,0.5,43.185,39.182,56.322,12.5,15.333,11.667,37.3,27.02,,1946.1,0.5,100.0,1.0,0.7,41.83
deepsort,UCSD,2,max_dist0.5_max_age100_n_init1_max_iou_dist0.9,0.3,0.5,43.275,39.308,56.363,12.5,15.333,11.667,37.1,27.25,,1867.0,0.5,100.0,1.0,0.9,42.31
deepsort,UCSD,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.5,0.3,0.5,43.112,38.552,56.735,11.833,14.667,12.0,38.3,26.33,,1793.8,0.5,100.0,3.0,0.5,41.88
deepsort,UCSD,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.7,0.3,0.5,43.448,40.193,57.043,11.5,14.667,12.0,37.7,26.82,,1716.4,0.5,100.0,3.0,0.7,42.95
deepsort,UCSD,2,max_dist0.5_max_age100_n_init3_max_iou_dist0.9,0.3,0.5,43.475,40.445,56.94,11.5,14.667,12.0,38.0,26.53,,1716.4,0.5,100.0,3.0,0.9,42.14
deepsort,UCSD,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.5,0.3,0.5,42.732,39.718,55.605,9.333,13.667,13.0,38.2,26.41,,1639.0,0.5,100.0,5.0,0.5,41.72
deepsort,UCSD,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.7,0.3,0.5,42.902,40.19,55.963,9.333,13.667,12.667,37.9,26.6,,1797.9,0.5,100.0,5.0,0.7,42.1
deepsort,UCSD,2,max_dist0.5_max_age100_n_init5_max_iou_dist0.9,0.3,0.5,42.948,40.18,56.097,9.167,13.667,12.667,37.6,26.76,,1717.2,0.5,100.0,5.0,0.9,43.1
deepsort,shanghai,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.5,0.5,0.5,51.19,50.877,65.883,11.0,7.667,5.333,51.9,19.42,,1123.8,0.1,30.0,1.0,0.5,25.52
deepsort,shanghai,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.7,0.5,0.5,51.333,51.88,66.263,10.667,7.667,5.333,52.4,19.28,,961.3,0.1,30.0,1.0,0.7,25.64
deepsort,shanghai,2,max_dist0.1_max_age30_n_init1_max_iou_dist0.9,0.5,0.5,51.257,51.45,66.14,10.667,7.667,5.333,52.3,19.33,,1048.2,0.1,30.0,1.0,0.9,25.27
deepsort,shanghai,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.5,0.5,0.5,51.97,54.443,67.057,10.667,7.333,5.667,52.0,19.34,,961.3,0.1,30.0,3.0,0.5,25.47
deepsort,shanghai,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.7,0.5,0.5,51.823,54.217,67.03,10.667,7.333,5.667,52.1,19.38,,1048.2,0.1,30.0,3.0,0.7,26.14
deepsort,shanghai,2,max_dist0.1_max_age30_n_init3_max_iou_dist0.9,0.5,0.5,51.823,54.217,67.03,10.667,7.333,5.667,51.9,19.44,,961.3,0.1,30.0,3.0,0.9,25.41
deepsort,shanghai,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.5,0.5,0.5,53.74,56.857,70.283,8.667,7.0,6.333,51.0,19.83,,1048.2,0.1,30.0,5.0,0.5,27.24
deepsort,shanghai,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.7,0.5,0.5,53.753,57.173,70.447,8.333,7.0,6.333,51.1,19.85,,961.3,0.1,30.0,5.0,0.7,27.63
deepsort,shanghai,2,max_dist0.1_max_age30_n_init5_max_iou_dist0.9,0.5,0.5,53.753,57.173,70.447,8.333,7.0,6.333,50.6,19.97,,1048.2,0.1,30.0,5.0,0.9,27.48
deepsort,shanghai,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.5,0.5,0.5,48.257,35.177,61.433,10.667,8.0,5.333,51.6,19.52,,961.3,0.1,50.0,1.0,0.5,26.87
deepsort,shanghai,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.7,0.5,0.5,48.507,36.93,61.997,10.333,8.0,5.333,51.1,19.64,,1048.2,0.1,50.0,1.0,0.7,26.51
deepsort,shanghai,2,max_dist0.1_max_age50_n_init1_max_iou_dist0.9,0.5,0.5,48.4,36.22,61.827,10.333,8.0,5.333,50.7,19.93,,961.3,0.1,50.0,1.0,0.9,27.17
deepsort,shanghai,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.5,0.5,0.5,49.32,41.133,63.093,10.333,7.667,5.667,49.7,20.29,,1048.2,0.1,50.0,3.0,0.5,27.17
deepsort,shanghai,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.7,0.5,0.5,49.187,40.867,63.09,10.333,7.667,5.667,51.3,19.57,,961.3,0.1,50.0,3.0,0.7,26.38
deepsort,shanghai,2,max_dist0.1_max_age50_n_init3_max_iou_dist0.9,0.5,0.5,49.187,40.867,63.09,10.333,7.667,5.667,51.7,19.49,,1048.2,0.1,50.0,3.0,0.9,26.5
deepsort,shanghai,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.5,0.5,0.5,51.857,46.227,67.473,8.0,7.333,6.333,50.5,20.0,,961.3,0.1,50.0,5.0,0.5,28.51
deepsort,shanghai,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.7,0.5,0.5,51.92,46.78,67.72,7.667,7.333,6.333,50.4,20.03,,1048.2,0.1,50.0,5.0,0.7,29.0
deepsort,shanghai,2,max_dist0.1_max_age50_n_init5_max_iou_dist0.9,0.5,0.5,51.92,46.78,67.72,7.667,7.333,6.333,50.2,20.15,,961.3,0.1,50.0,5.0,0.9,28.89
deepsort,shanghai,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.5,0.5,0.5,45.163,20.143,55.947,10.667,8.0,5.0,50.6,19.9,,1048.2,0.1,70.0,1.0,0.5,27.62
deepsort,shanghai,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.7,0.5,0.5,45.48,22.647,56.613,10.333,8.0,5.0,50.8,19.83,,961.3,0.1,70.0,1.0,0.7,27.75
deepsort,shanghai,2,max_dist0.1_max_age70_n_init1_max_iou_dist0.9,0.5,0.5,45.357,21.657,56.413,10.333,8.0,5.0,50.1,20.16,,1048.2,0.1,70.0,1.0,0.9,27.8
deepsort,shanghai,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.5,0.5,0.5,46.417,28.447,57.907,10.333,7.667,5.333,50.2,20.04,,961.3,0.1,70.0,3.0,0.5,27.86
deepsort,shanghai,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.7,0.5,0.5,46.3,28.14,57.907,10.333,7.667,5.333,50.5,19.97,,1048.2,0.1,70.0,3.0,0.7,27.62
deepsort,shanghai,2,max_dist0.1_max_age70_n_init3_max_iou_dist0.9,0.5,0.5,46.3,28.14,57.907,10.333,7.667,5.333,49.5,20.37,,961.3,0.1,70.0,3.0,0.9,28.94
deepsort,shanghai,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.5,0.5,0.5,49.447,35.79,62.817,7.667,7.333,6.333,49.4,20.45,,1048.2,0.1,70.0,5.0,0.5,29.5
deepsort,shanghai,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.7,0.5,0.5,49.557,36.583,63.117,7.333,7.333,6.333,48.9,20.7,,961.3,0.1,70.0,5.0,0.7,29.88
deepsort,shanghai,2,max_dist0.1_max_age70_n_init5_max_iou_dist0.9,0.5,0.5,49.557,36.583,63.117,7.333,7.333,6.333,49.1,20.58,,1048.2,0.1,70.0,5.0,0.9,29.79
deepsort,shanghai,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.5,0.5,0.5,42.117,-2.063,51.163,11.0,8.333,4.667,49.5,20.3,,961.3,0.1,100.0,1.0,0.5,30.02
deepsort,shanghai,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.7,0.5,0.5,42.52,1.567,51.99,10.667,8.333,4.667,49.8,20.23,,1048.2,0.1,100.0,1.0,0.7,29.27
deepsort,shanghai,2,max_dist0.1_max_age100_n_init1_max_iou_dist0.9,0.5,0.5,42.383,0.157,51.767,10.667,8.333,4.667,49.5,20.32,,961.3,0.1,100.0,1.0,0.9,30.28
deepsort,shanghai,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.5,0.5,0.5,43.573,9.733,53.51,10.667,8.0,5.0,49.5,20.35,,1048.2,0.1,100.0,3.0,0.5,29.9
deepsort,shanghai,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.7,0.5,0.5,43.493,9.367,53.56,10.667,8.0,5.0,49.7,20.2,,961.3,0.1,100.0,3.0,0.7,29.54
deepsort,shanghai,2,max_dist0.1_max_age100_n_init3_max_iou_dist0.9,0.5,0.5,43.493,9.367,53.56,10.667,8.0,5.0,49.1,20.55,,1048.2,0.1,100.0,3.0,0.9,30.17
deepsort,shanghai,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.5,0.5,0.5,47.027,20.347,58.913,7.667,7.667,6.0,47.8,21.1,,961.3,0.1,100.0,5.0,0.5,30.54
deepsort,shanghai,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.7,0.5,0.5,47.187,21.493,59.3,7.333,7.667,6.0,48.2,20.91,,1048.2,0.1,100.0,5.0,0.7,30.69
deepsort,shanghai,2,max_dist0.1_max_age100_n_init5_max_iou_dist0.9,0.5,0.5,47.187,21.493,59.3,7.333,7.667,6.0,47.9,21.05,,961.3,0.1,100.0,5.0,0.9,31.02
deepsort,shanghai,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.5,0.5,0.5,53.82,59.63,71.313,5.333,8.0,5.0,48.3,20.85,,1048.2,0.2,30.0,1.0,0.5,28.93
deepsort,shanghai,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.7,0.5,0.5,54.273,60.217,71.87,4.667,8.0,5.0,48.3,20.83,,961.3,0.2,30.0,1.0,0.7,28.67
deepsort,shanghai,2,max_dist0.2_max_age30_n_init1_max_iou_dist0.9,0.5,0.5,54.273,60.217,71.87,4.667,8.0,5.0,48.1,20.91,,1048.2,0.2,30.0,1.0,0.9,29.08
deepsort,shanghai,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.5,0.5,0.5,54.603,61.08,72.113,4.667,7.667,5.333,48.8,20.67,,961.3,0.2,30.0,3.0,0.5,28.37
deepsort,shanghai,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.7,0.5,0.5,54.393,60.847,72.027,4.667,7.667,5.333,47.3,21.36,,1048.2,0.2,30.0,3.0,0.7,29.02
deepsort,shanghai,2,max_dist0.2_max_age30_n_init3_max_iou_dist0.9,0.5,0.5,54.393,60.847,72.027,4.667,7.667,5.333,48.9,20.62,,961.3,0.2,30.0,3.0,0.9,28.98
deepsort,shanghai,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.5,0.5,0.5,54.487,61.113,71.987,4.333,7.333,5.667,49.1,20.53,,1048.2,0.2,30.0,5.0,0.5,28.65
deepsort,shanghai,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.7,0.5,0.5,54.403,61.057,71.98,4.333,7.333,5.667,48.7,20.65,,961.3,0.2,30.0,5.0,0.7,28.74
deepsort,shanghai,2,max_dist0.2_max_age30_n_init5_max_iou_dist0.9,0.5,0.5,54.403,61.057,71.98,4.333,7.333,5.667,48.7,20.74,,1048.2,0.2,30.0,5.0,0.9,29.82
deepsort,shanghai,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.5,0.5,0.5,52.033,52.727,68.94,5.333,8.0,5.0,46.6,21.55,,961.3,0.2,50.0,1.0,0.5,29.92
deepsort,shanghai,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.7,0.5,0.5,52.517,53.55,69.55,4.667,8.0,5.0,47.3,21.39,,1048.2,0.2,50.0,1.0,0.7,29.39
deepsort,shanghai,2,max_dist0.2_max_age50_n_init1_max_iou_dist0.9,0.5,0.5,52.517,53.55,69.55,4.667,8.0,5.0,47.9,21.11,,961.3,0.2,50.0,1.0,0.9,29.15
deepsort,shanghai,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.5,0.5,0.5,52.62,55.037,69.903,4.667,7.667,5.333,47.3,21.34,,1048.2,0.2,50.0,3.0,0.5,30.8
deepsort,shanghai,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.7,0.5,0.5,52.413,54.803,69.82,4.667,7.667,5.333,47.0,21.45,,961.3,0.2,50.0,3.0,0.7,31.02
deepsort,shanghai,2,max_dist0.2_max_age50_n_init3_max_iou_dist0.9,0.5,0.5,52.413,54.803,69.82,4.667,7.667,5.333,46.5,21.67,,1048.2,0.2,50.0,3.0,0.9,31.0
deepsort,shanghai,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.5,0.5,0.5,52.6,55.387,69.99,4.333,7.333,5.667,47.4,21.21,,961.3,0.2,50.0,5.0,0.5,30.61
deepsort,shanghai,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.7,0.5,0.5,52.527,55.333,69.98,4.333,7.333,5.667,46.9,21.48,,1048.2,0.2,50.0,5.0,0.7,31.34
deepsort,shanghai,2,max_dist0.2_max_age50_n_init5_max_iou_dist0.9,0.5,0.5,52.527,55.333,69.98,4.333,7.333,5.667,45.9,21.88,,961.3,0.2,50.0,5.0,0.9,32.8
deepsort,shanghai,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.5,0.5,0.5,50.837,46.293,68.077,5.0,8.0,5.0,46.7,21.48,,1048.2,0.2,70.0,1.0,0.5,31.42
deepsort,shanghai,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.7,0.5,0.5,51.347,47.357,68.74,4.333,8.0,5.0,47.2,21.26,,961.3,0.2,70.0,1.0,0.7,29.99
deepsort,shanghai,2,max_dist0.2_max_age70_n_init1_max_iou_dist0.9,0.5,0.5,51.347,47.357,68.74,4.333,8.0,5.0,47.0,21.47,,1048.2,0.2,70.0,1.0,0.9,30.73
deepsort,shanghai,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.5,0.5,0.5,50.913,49.64,68.603,4.333,7.667,5.333,45.9,22.05,,961.3,0.2,70.0,3.0,0.5,31.55
deepsort,shanghai,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.7,0.5,0.5,51.283,49.4,69.143,4.333,7.667,5.333,47.1,21.42,,1048.2,0.2,70.0,3.0,0.7,30.43
deepsort,shanghai,2,max_dist0.2_max_age70_n_init3_max_iou_dist0.9,0.5,0.5,51.283,49.4,69.143,4.333,7.667,5.333,46.3,21.82,,961.3,0.2,70.0,3.0,0.9,30.72
deepsort,shanghai,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.5,0.5,0.5,50.967,50.253,68.753,4.0,7.333,5.667,46.6,21.71,,1048.2,0.2,70.0,5.0,0.5,31.5
deepsort,shanghai,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.7,0.5,0.5,50.893,50.197,68.747,4.0,7.333,5.667,46.1,21.88,,961.3,0.2,70.0,5.0,0.7,31.66
deepsort,shanghai,2,max_dist0.2_max_age70_n_init5_max_iou_dist0.9,0.5,0.5,50.893,50.197,68.747,4.0,7.333,5.667,45.9,21.94,,1048.2,0.2,70.0,5.0,0.9,31.53
deepsort,shanghai,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.5,0.5,0.5,47.843,37.89,64.647,5.0,8.0,5.0,46.4,21.72,,961.3,0.2,100.0,1.0,0.5,31.37
deepsort,shanghai,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.7,0.5,0.5,48.403,39.347,65.37,4.333,8.0,5.0,45.9,21.98,,1048.2,0.2,100.0,1.0,0.7,31.8
deepsort,shanghai,2,max_dist0.2_max_age100_n_init1_max_iou_dist0.9,0.5,0.5,48.403,39.347,65.37,4.333,8.0,5.0,46.0,21.97,,961.3,0.2,100.0,1.0,0.9,31.12
deepsort,shanghai,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.5,0.5,0.5,48.147,42.857,65.56,4.333,7.667,5.333,45.0,22.6,,1048.2,0.2,100.0,3.0,0.5,32.67
deepsort,shanghai,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.7,0.5,0.5,48.023,42.697,65.517,4.333,7.667,5.333,44.7,22.69,,961.3,0.2,100.0,3.0,0.7,32.19
deepsort,shanghai,2,max_dist0.2_max_age100_n_init3_max_iou_dist0.9,0.5,0.5,48.023,42.697,65.517,4.333,7.667,5.333,44.4,22.72,,1048.2,0.2,100.0,3.0,0.9,33.07
deepsort,shanghai,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.5,0.5,0.5,48.18,43.7,65.787,4.0,7.333,5.667,44.6,22.65,,961.3,0.2,100.0,5.0,0.5,32.83
deepsort,shanghai,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.7,0.5,0.5,48.153,43.697,65.797,4.0,7.333,5.667,45.1,22.45,,1048.2,0.2,100.0,5.0,0.7,32.91
deepsort,shanghai,2,max_dist0.2_max_age100_n_init5_max_iou_dist0.9,0.5,0.5,48.153,43.697,65.797,4.0,7.333,5.667,43.9,23.17,,961.3,0.2,100.0,5.0,0.9,33.49
deepsort,shanghai,2,max_dist0.3_max_age30_n_init1_max_iou_dist0.5,0.5,0.5,54.23,60.653,72.013,4.667,8.0,5.0,48.0,21.06,,1048.2,0.3,30.0,1.0,0.5,29.48
deepsort,shanghai,2,max_dist0.3_max_age30_n_init1_max_iou_dist0.7,0.5,0.5,54.22,60.643,72.01,4.667,8.0,5.0,47.8,21.21,,961.3,0.3,30.0,1.0,0.7,29.73
